car_id,year,complaint_id,image_id,audio_id,is_sick_audio,is_sick_text,is_sick_image
286941,2004,8121,22099,,,0,1
144563,2004,450,25111,,,0,1
266483,2005,143273,18474,,,0,1
293090,2005,105997,19764,,,0,1
19087,2005,,293,909,1,,0
58693,2005,,392,878,1,,0
39252,2005,120270,26759,,,0,1
246709,2005,133613,18550,,,0,1
238973,2005,57614,27169,,,0,1
189185,2005,6681,28864,,,0,1
57629,2005,6561,28296,,,0,1
71207,2006,63444,26925,,,0,1
83763,2006,77832,21080,,,0,1
194327,2006,107503,17902,,,0,1
29685,2006,55,16436,,,0,1
275313,2006,143542,26208,,,0,1
133641,2006,106071,28970,,,0,1
12825,2006,6898,27992,,,0,1
106684,2006,70634,27313,,,0,1
210241,2006,106078,24899,,,0,1
198262,2006,78397,20912,,,0,1
62807,2007,145495,12254,,,0,1
286410,2007,120124,16635,,,0,1
136992,2007,57438,23865,,,0,1
115070,2007,119965,16378,,,0,1
93004,2007,133289,18153,,,0,1
271547,2007,106296,25743,,,0,1
277092,2007,108726,23503,,,0,1
49271,2007,119915,17440,,,0,1
46748,2007,63127,23399,,,0,1
298309,2007,73808,16622,,,0,1
206278,2007,151253,27199,,,0,1
18829,2008,4,16233,359,1,0,1
146744,2008,7884,20722,,,0,1
53717,2008,74122,20104,,,0,1
238127,2008,105949,22048,,,0,1
133799,2008,71522,13016,,,0,1
262471,2008,143275,21500,,,0,1
173334,2008,74105,25654,,,0,1
54195,2008,66910,28328,,,0,1
32495,2009,78872,16782,,,0,1
190466,2009,35778,27388,,,0,1
161819,2009,57320,21799,,,0,1
129734,2009,78878,16793,,,0,1
30276,2009,8244,22377,,,0,1
111457,2009,107588,21969,,,0,1
33406,2009,107702,23029,,,0,1
198925,2009,144599,26541,,,0,1
9561,2009,79842,25563,,,0,1
174694,2009,272,18127,,,0,1
164635,2009,57011,,350,1,0,
145593,2010,143549,20625,,,0,1
31937,2010,108004,19926,,,0,1
65350,2010,62591,27659,,,0,1
170304,2010,62522,28894,,,0,1
31035,2010,469,29927,,,0,1
225066,2010,155858,25306,,,0,1
236269,2010,108813,20070,,,0,1
194629,2010,142969,,1196,1,0,
43712,2010,63118,21059,,,0,1
93462,2010,73900,23389,,,0,1
117469,2010,6730,27743,,,0,1
172105,2010,140382,20915,,,0,1
73801,2011,144645,22568,,,0,1
204661,2011,139802,,688,1,0,
222273,2011,78739,17705,,,0,1
43060,2011,35230,,1363,1,0,
98436,2011,7773,,1261,1,0,
7701,2011,156062,20617,,,0,1
53512,2011,639,22030,,,0,1
202053,2011,57214,16982,,,0,1
246737,2011,35930,28943,,,0,1
13957,2011,143382,24175,,,0,1
205945,2011,35915,2243,,,1,0
6204,2012,144417,17900,,,0,1
25232,2012,83,20872,,,0,1
137955,2012,119789,391,29,1,0,0
267996,2012,70820,29166,,,0,1
114056,2012,140409,29137,,,0,1
18512,2012,62740,22572,,,0,1
83468,2012,6358,16667,,,0,1
188255,2012,62844,23042,,,0,1
110266,2012,78338,25293,,,0,1
157523,2012,149828,20268,,,0,1
255971,2012,7971,17793,,,0,1
240190,2013,143397,29212,,,0,1
69899,2013,108566,21045,,,0,1
97188,2013,120397,26219,,,0,1
109955,2013,57618,20914,,,0,1
48230,2013,62587,27808,,,0,1
222979,2013,79737,18379,,,0,1
51476,2013,107630,26926,,,0,1
246507,2013,149809,25827,,,0,1
159380,2014,155585,21574,,,0,1
157333,2014,74139,20612,,,0,1
44977,2014,627,27734,,,0,1
224156,2014,155624,16712,,,0,1
299587,2014,63481,29958,,,0,1
135702,2014,79397,,1097,1,0,
50490,2014,71035,29942,,,0,1
113244,2015,7828,29524,,,0,1
236265,2015,120308,29098,,,0,1
61542,2015,106104,29451,,,0,1
290852,2015,144383,28258,,,0,1
170386,2015,108966,25571,,,0,1
25935,2015,7880,26114,,,0,1
280938,2015,149525,19268,,,0,1
26610,2015,62904,21746,,,0,1
273402,2015,106469,27985,,,0,1
274507,2015,79391,37,1101,1,0,0
278040,2015,107889,22463,,,0,1
200896,2015,108462,9570,,,1,0
284764,2015,77921,28954,,,0,1
203511,2016,79474,291,955,1,0,0
207528,2016,120040,27551,,,0,1
79250,2016,108853,22138,,,0,1
45777,2016,58,25428,,,0,1
110908,2016,149998,4251,,,0,1
111969,2016,1236,14233,,,1,0
160393,2016,151158,21139,,,0,1
299958,2017,129,17078,,,0,1
269108,2017,107922,18459,,,0,1
42631,2017,7831,24276,,,0,1
85133,2017,184,21206,,,0,1
230338,2017,107708,28643,,,0,1
166746,2017,140286,29152,,,0,1
144834,2017,107459,257,280,1,0,0
108824,2017,80022,18668,,,0,1
221529,2017,79478,315,1301,1,0,0
129822,2017,35233,,1066,1,0,
26384,2018,143524,20036,,,0,1
106865,2018,7731,,1157,1,0,
130339,2018,57687,28248,,,0,1
43574,2018,151618,24959,,,0,1
294044,2018,77930,22899,,,0,1
219712,2018,62912,25903,,,0,1
118195,2018,120099,27317,,,0,1
226590,2018,155567,24557,,,0,1
146141,2018,133370,20977,,,0,1
124622,2018,108805,18821,,,0,1
181340,2019,155529,18146,,,0,1
286767,2019,73867,21886,,,0,1
26225,2019,109017,23225,,,0,1
178972,2019,62662,29255,,,0,1
27690,2019,63399,26475,,,0,1
121237,2019,73662,17741,,,0,1
287992,2019,120224,24024,,,0,1
72964,2019,6356,22766,,,0,1
175166,2019,149291,16238,,,0,1
180534,2019,119708,100,1141,1,0,0
234757,2019,78310,24771,,,0,1
170806,2020,70451,24710,,,0,1
194378,2020,79584,19012,,,0,1
276388,2020,143618,27969,,,0,1
114237,2020,78607,17905,,,0,1
198071,2021,151790,30014,,,0,1
105179,2021,119875,21020,,,0,1
236564,2021,120082,26533,,,0,1
175727,2021,156075,27814,,,0,1
66551,2021,73944,26033,,,0,1
262227,2021,73688,18312,,,0,1
112852,2021,144949,22283,,,0,1
82537,2021,78859,29709,,,0,1
257652,2021,63599,29500,,,0,1
174934,2021,70402,17383,,,0,1
185586,2022,57487,23370,,,0,1
204335,2022,139800,,614,1,0,
178253,2022,73539,,550,1,0,
208452,2022,62569,22157,,,0,1
291118,2022,653,22786,,,0,1
9557,2023,57032,28911,,,0,1
6843,2023,151387,16655,,,0,1
2288,2023,106175,16602,,,0,1
117948,2023,77904,16803,,,0,1
18909,2023,120189,21128,,,0,1
17824,2023,74229,28893,,,0,1
142146,2023,120461,2113,,,0,1
283958,2023,149303,20647,,,0,1
125374,2023,108523,,195,1,0,
250043,2023,35816,29821,,,0,1
47008,2023,107653,19951,,,0,1
183516,2023,62583,18639,,,0,1
284027,2024,63514,19178,,,0,1
32819,2024,70795,25444,,,0,1
80394,2024,70534,17126,,,0,1
127446,2024,63574,27198,,,0,1
211023,2024,108696,20656,,,0,1
12524,2024,309,20125,,,0,1
39667,2024,79775,18392,,,0,1
31661,2024,105887,16230,427,1,0,1
52711,2024,149243,150,288,1,0,0
31382,2024,155740,18883,,,0,1
97790,2025,149705,23584,,,0,1
23469,2025,119732,,1384,1,0,
22159,2025,35575,24661,,,0,1
147080,2025,106563,28229,,,0,1
292716,2025,74063,25026,,,0,1
85437,2025,35623,17074,,,0,1
91866,2025,74073,25148,,,0,1
270992,2025,120226,20759,,,0,1
200425,2025,151160,16688,,,0,1
237989,2000,73903,23379,,,0,1
73600,2000,106427,25134,,,0,1
76046,2000,140432,23424,,,0,1
103272,2000,57475,26851,,,0,1
270737,2000,108692,26775,,,0,1
54208,2000,66526,21711,,,0,1
11032,2001,139824,18001,1192,1,0,1
214908,2001,107559,25467,,,0,1
35767,2001,70438,17225,,,0,1
122279,2001,108592,22084,,,0,1
65084,2001,70826,22852,,,0,1
95026,2001,35406,27469,,,0,1
220236,2001,108548,,180,1,0,
293827,2001,77873,29861,,,0,1
11080,2001,144791,17564,,,0,1
65330,2001,155661,24200,,,0,1
144574,2001,144834,18469,,,0,1
299131,2001,,169,856,1,,0
289380,2002,6664,26244,,,0,1
124514,2002,6500,29681,,,0,1
3947,2002,140453,28727,,,0,1
196172,2002,70708,22808,,,0,1
176579,2002,70801,25512,,,0,1
74453,2002,672,24875,,,0,1
157460,2002,67037,28163,,,0,1
246205,2002,109177,27844,,,0,1
191094,2002,62620,28295,,,0,1
151036,2002,119739,248,1034,1,0,0
161689,2003,70679,20563,,,0,1
225057,2003,140319,25065,,,0,1
44642,2003,57071,21305,,,0,1
33283,2003,149639,21396,,,0,1
242281,2003,66795,17254,,,0,1
187077,2003,8424,29326,,,0,1
214837,2003,108567,25714,,,0,1
44607,2003,151771,28073,,,0,1
244381,2003,79802,28009,,,0,1
198947,2003,108949,20870,,,0,1
157065,2003,106271,23293,,,0,1
186939,2003,78156,25100,,,0,1
191543,2004,6750,29253,,,0,1
256099,2004,139888,20257,,,0,1
106593,2004,149339,26648,,,0,1
198535,2004,35385,20545,,,0,1
105507,2004,155798,20311,,,0,1
105142,2004,109043,27766,,,0,1
77087,2004,62664,25116,,,0,1
269264,2004,133582,22614,,,0,1
299941,2004,140327,26382,,,0,1
777,2004,66581,17623,,,0,1
287991,2004,106179,27791,,,0,1
251127,2005,120100,27260,,,0,1
203844,2005,7913,25482,,,0,1
192731,2005,57141,24521,,,0,1
244300,2005,70759,26607,,,0,1
128281,2005,418,20526,,,0,1
37146,2005,63355,21098,,,0,1
50265,2005,62597,20698,,,0,1
17828,2005,78580,,489,1,0,
274601,2005,57510,23963,,,0,1
205699,2005,143449,28654,,,0,1
254038,2005,106021,22438,,,0,1
147449,2005,107650,24685,,,0,1
17919,2005,106305,20494,,,0,1
167133,2005,35363,18490,,,0,1
29497,2005,120029,25596,,,0,1
102568,2006,149407,25011,,,0,1
147594,2006,7707,251,87,1,0,0
111072,2006,35223,,1226,1,0,
201037,2006,80507,9538,,,0,1
115020,2006,314,20901,,,0,1
77395,2006,108641,21100,,,0,1
210394,2006,1,29,797,1,0,0
3882,2006,133470,23276,,,0,1
140603,2006,106064,22659,,,0,1
83451,2006,108663,29167,,,0,1
172793,2007,375,27528,,,0,1
141256,2007,35589,19779,,,0,1
46125,2007,73956,24423,,,0,1
10802,2007,155874,24701,,,0,1
5844,2007,144892,25505,,,0,1
120178,2007,80064,27300,,,0,1
11223,2007,133506,25084,,,0,1
116429,2007,73714,18308,,,0,1
137777,2007,6512,24435,,,0,1
111752,2007,63047,22796,,,0,1
275249,2007,107706,20847,,,0,1
288035,2008,144819,23019,,,0,1
20971,2008,36283,9955,,,1,0
144987,2008,73719,16470,,,0,1
74176,2008,107527,24972,,,0,1
238714,2008,149285,18149,,,0,1
14784,2008,77805,,450,1,0,
274890,2008,70744,21261,,,0,1
109128,2008,107846,26302,,,0,1
175427,2008,133649,28307,,,0,1
220970,2008,70494,21041,,,0,1
149199,2008,151638,25356,,,0,1
293032,2008,78119,21817,,,0,1
142132,2008,106266,26819,,,0,1
257656,2008,140416,29508,,,0,1
272594,2008,267,25447,,,0,1
111365,2008,139861,24315,,,0,1
51477,2009,79610,20362,,,0,1
243046,2009,151672,25899,,,0,1
43129,2009,79005,21977,,,0,1
58357,2009,108725,17631,,,0,1
187742,2009,140129,23558,,,0,1
173420,2009,57314,20464,,,0,1
293729,2009,106816,7196,,,1,0
22166,2010,108034,20740,,,0,1
162108,2010,155911,26593,,,0,1
239151,2010,63447,27043,,,0,1
80145,2010,460,26348,,,0,1
291065,2010,66492,23404,,,0,1
96150,2010,144532,25207,,,0,1
257753,2010,6447,27653,,,0,1
235372,2010,70516,27018,,,0,1
129417,2010,6501,20236,,,0,1
232637,2010,119737,,1137,1,0,
290082,2010,120217,24565,,,0,1
127856,2010,149559,22066,,,0,1
103524,2010,7803,23191,,,0,1
143855,2011,144682,20413,,,0,1
62577,2011,151426,22805,,,0,1
176469,2011,79614,28257,,,0,1
264170,2011,35848,20530,,,0,1
163674,2011,6736,19269,,,0,1
276446,2011,106422,25054,,,0,1
188951,2011,106148,25542,,,0,1
80607,2011,120259,25009,,,0,1
287814,2012,107933,24123,,,0,1
265769,2012,133189,16558,,,0,1
188793,2012,66674,30051,,,0,1
160711,2012,155627,29944,,,0,1
40144,2012,57273,20496,,,0,1
255674,2012,109075,30044,,,0,1
256577,2012,108932,20468,,,0,1
246306,2012,120372,19893,,,0,1
282683,2012,143171,25319,,,0,1
201218,2012,78977,27655,,,0,1
277401,2012,144369,,558,1,0,
271382,2012,62559,16434,,,0,1
213690,2012,63428,17478,,,0,1
292539,2012,143298,20686,,,0,1
253481,2013,66545,18163,,,0,1
112483,2013,6755,19558,,,0,1
92710,2013,66889,24335,,,0,1
118835,2013,133699,28877,,,0,1
283764,2013,107936,27232,,,0,1
252924,2013,8387,26194,,,0,1
211835,2013,144756,20970,,,0,1
265682,2013,79108,29373,,,0,1
24709,2013,120070,19956,,,0,1
285158,2013,78239,25487,,,0,1
143194,2014,8929,12278,,,0,1
249359,2014,151651,25442,,,0,1
271716,2014,66718,19087,,,0,1
242950,2014,149238,16524,477,1,0,1
146210,2014,108995,22630,,,0,1
214268,2014,70875,19236,,,0,1
243550,2014,77967,16716,,,0,1
189513,2014,108093,23831,,,0,1
267513,2014,133653,26374,,,0,1
49317,2015,35798,25298,,,0,1
161024,2015,63733,4277,,,1,0
125255,2015,143008,26493,,,0,1
243458,2015,62648,30069,,,0,1
105431,2015,77949,26636,,,0,1
39830,2015,120406,29884,,,0,1
229764,2015,142970,213,27,1,0,0
239683,2016,35181,,1063,1,0,
249849,2016,63450,18094,,,0,1
169500,2016,6607,26370,,,0,1
108658,2016,140264,23473,,,0,1
49604,2016,67018,29968,,,0,1
276056,2016,6421,25795,,,0,1
163564,2016,66796,26262,,,0,1
186460,2017,57114,19034,,,0,1
75613,2017,79486,,1160,1,0,
59028,2017,120291,18222,,,0,1
171269,2017,133676,30060,,,0,1
202498,2017,63314,21130,,,0,1
154316,2017,78877,19581,,,0,1
78005,2017,6608,17289,,,0,1
166378,2017,106006,19017,,,0,1
129268,2017,78705,16565,,,0,1
149047,2017,108907,17102,,,0,1
243032,2017,63108,23654,,,0,1
117512,2018,107895,23369,,,0,1
298009,2018,140421,29608,,,0,1
859,2018,35289,21864,,,0,1
54295,2018,133341,20308,,,0,1
56201,2018,109063,25374,,,0,1
251782,2018,66365,,362,1,0,
260536,2018,66460,18349,,,0,1
214876,2018,6301,16805,,,0,1
7826,2018,144414,16296,,,0,1
260171,2018,78031,25184,,,0,1
213235,2018,144795,25552,,,0,1
91030,2018,120204,25631,,,0,1
102675,2018,149502,20487,,,0,1
254841,2018,133194,20009,,,0,1
180090,2018,120449,23433,,,0,1
285926,2018,108999,27909,,,0,1
291087,2018,70527,23483,,,0,1
202355,2019,152080,8448,,,0,1
259306,2019,73995,22462,,,0,1
78465,2019,35296,18139,,,0,1
199704,2019,106211,24989,,,0,1
38703,2019,66478,20599,,,0,1
293715,2019,70756,21498,,,0,1
83329,2019,120373,27578,,,0,1
250728,2019,6570,28627,,,0,1
201344,2019,140348,25440,,,0,1
279933,2019,140057,19119,,,0,1
18379,2019,143400,21661,,,0,1
69744,2019,79052,28620,,,0,1
214127,2019,70646,22989,,,0,1
198717,2019,66509,26496,,,0,1
265069,2020,108000,27479,,,0,1
3127,2020,151238,29793,,,0,1
134930,2020,155843,25618,,,0,1
238031,2020,74159,28301,,,0,1
80797,2020,35498,18689,,,0,1
10340,2020,108719,21585,,,0,1
152549,2020,79997,18440,,,0,1
133112,2020,66473,17419,,,0,1
8025,2020,106470,28193,,,0,1
251028,2020,70772,26634,,,0,1
258568,2020,7666,,1027,1,0,
103290,2020,144393,16839,,,0,1
133287,2020,151067,16680,246,1,0,1
202786,2020,140405,28838,,,0,1
174704,2020,106053,19301,,,0,1
25873,2020,70846,18585,,,0,1
31798,2020,108982,30099,,,0,1
18580,2021,133319,25041,,,0,1
283618,2021,155642,24019,,,0,1
215830,2021,70825,27874,,,0,1
287648,2021,35705,27282,,,0,1
98137,2021,151110,21529,,,0,1
284849,2021,73924,23761,,,0,1
295400,2021,35241,384,1339,1,0,0
93231,2021,79644,19967,,,0,1
230806,2021,155801,21844,,,0,1
66497,2021,140378,20801,,,0,1
42383,2021,35504,29929,,,0,1
10391,2022,107776,19606,,,0,1
115358,2022,149270,16676,,,0,1
265329,2022,140201,21539,,,0,1
105717,2022,62693,16494,,,0,1
55590,2022,516,23837,,,0,1
236136,2022,74036,23664,,,0,1
139508,2022,57575,30050,,,0,1
217191,2022,66929,19555,,,0,1
209046,2022,140284,27093,,,0,1
193764,2022,79017,22455,,,0,1
114426,2022,8131,23998,,,0,1
154332,2023,57072,17892,,,0,1
191454,2023,78961,29764,,,0,1
12499,2023,6423,27156,,,0,1
44692,2023,70915,25680,,,0,1
34328,2023,70530,18369,,,0,1
177754,2023,73720,26144,,,0,1
144,2024,78029,19910,,,0,1
234338,2024,78339,26691,,,0,1
196843,2024,155809,24177,,,0,1
199508,2024,8686,7468,,,1,0
94189,2024,106507,20931,,,0,1
7499,2024,7867,21656,,,0,1
231353,2024,151566,29985,,,0,1
81496,2024,109087,28219,,,0,1
184844,2024,78776,25554,,,0,1
204498,2024,6565,17110,,,0,1
95485,2025,107813,25058,,,0,1
24633,2025,107624,17084,,,0,1
269643,2025,106353,23200,,,0,1
109027,2025,57386,17061,,,0,1
282094,2025,70558,18187,,,0,1
172074,2025,151659,30115,,,0,1
248502,2025,144389,17662,,,0,1
74434,2025,143209,24971,,,0,1
208708,2025,151302,24054,,,0,1
61342,2025,79857,21435,,,0,1
88063,2025,106508,27446,,,0,1
90042,2025,107946,24721,,,0,1
210165,2025,8411,27809,,,0,1
127373,2025,140101,18621,,,0,1
272326,2025,139891,29575,,,0,1
130707,2025,106450,29458,,,0,1
273583,2000,133409,28574,,,0,1
109089,2000,79436,,337,1,0,
56760,2000,63046,18216,,,0,1
108116,2000,63518,25186,,,0,1
53360,2000,120005,21292,,,0,1
168867,2000,119738,,689,1,0,
107165,2000,7656,165,1149,1,0,0
273746,2000,78738,28826,,,0,1
103167,2000,143033,17991,,,0,1
132321,2000,36165,7142,,,1,0
75238,2000,133481,20010,,,0,1
208767,2000,143456,26991,,,0,1
97036,2000,66857,26871,,,0,1
114679,2000,119862,18296,,,0,1
195227,2000,63188,24319,,,0,1
157517,2001,191,16393,,,0,1
79590,2001,62612,25811,,,0,1
216070,2001,66788,26330,,,0,1
273569,2001,66806,24410,,,0,1
265288,2001,108807,19999,,,0,1
114173,2001,105935,24249,,,0,1
44794,2001,66514,25254,,,0,1
190686,2002,79029,27375,,,0,1
192338,2002,119728,190,996,1,0,0
108906,2002,467,26749,,,0,1
88283,2002,79974,29082,,,0,1
297213,2002,109079,25604,,,0,1
102723,2002,6412,16482,,,0,1
184807,2002,108965,17394,,,0,1
146927,2002,143212,20240,,,0,1
82762,2002,149352,21084,,,0,1
279772,2002,149528,26785,,,0,1
293374,2002,79638,21257,,,0,1
40265,2002,108077,29399,,,0,1
60938,2003,35551,19993,,,0,1
97650,2003,119829,19041,,,0,1
87727,2003,151587,29172,,,0,1
168553,2003,79070,29740,,,0,1
37952,2003,66921,25361,,,0,1
39897,2003,70610,26787,,,0,1
78596,2003,108998,29299,,,0,1
259953,2003,108687,16920,,,0,1
299189,2003,6364,17612,,,0,1
43206,2003,63391,25964,,,0,1
19286,2003,7679,201,112,1,0,0
203669,2003,151699,27637,,,0,1
155091,2003,74129,26159,,,0,1
260429,2003,155788,21254,,,0,1
227025,2004,140140,21914,,,0,1
237293,2004,155953,26798,,,0,1
100826,2004,107778,21093,,,0,1
258814,2004,79491,,587,1,0,
168950,2004,35316,18538,,,0,1
12420,2004,149649,26404,,,0,1
269041,2004,6196,,571,1,0,
44955,2004,77898,20054,,,0,1
66940,2004,57317,19136,,,0,1
292153,2004,133277,27686,,,0,1
150797,2004,144537,18409,,,0,1
260301,2005,70419,21111,,,0,1
14591,2005,1013,9558,,,0,1
196614,2005,14,,462,1,0,
147398,2005,133743,22215,,,0,1
250379,2005,140043,20283,,,0,1
46954,2005,78769,17666,,,0,1
80424,2005,7684,210,116,1,0,0
259560,2006,107956,24842,,,0,1
145111,2006,119767,,242,1,0,
10552,2006,78349,29846,,,0,1
58305,2006,70873,27777,,,0,1
25916,2006,79880,26809,,,0,1
221148,2006,143606,24543,,,0,1
220505,2006,156,20322,,,0,1
42931,2006,143014,26832,,,0,1
106938,2006,106221,23102,,,0,1
218882,2006,108901,28095,,,0,1
98898,2006,341,20734,,,0,1
154914,2006,143307,19681,,,0,1
106219,2006,79480,,811,1,0,
272692,2006,106272,22485,,,0,1
49943,2006,8003,19865,,,0,1
66780,2007,74056,27605,,,0,1
121601,2007,144823,28815,,,0,1
7403,2007,66959,29110,,,0,1
148599,2007,70758,20808,,,0,1
89323,2007,78813,18123,,,0,1
167223,2007,140200,24681,,,0,1
264832,2007,140556,4474,,,0,1
160610,2007,35161,135,311,1,0,0
215033,2007,119812,17002,,,0,1
83749,2007,9051,14913,,,1,0
283571,2007,144768,17362,,,0,1
762,2007,144339,16218,678,1,0,1
53411,2008,119970,28969,,,0,1
242119,2008,73576,17447,,,0,1
56444,2008,107817,23186,,,0,1
218480,2008,63284,22855,,,0,1
188889,2008,143448,28653,,,0,1
283862,2008,66721,16965,,,0,1
51968,2008,120412,20944,,,0,1
257197,2008,78118,21229,,,0,1
42267,2008,77813,,657,1,0,
138887,2008,78945,29207,,,0,1
78239,2008,63523,25292,,,0,1
25424,2008,66865,23439,,,0,1
55297,2008,78612,18983,,,0,1
27993,2009,465,22306,,,0,1
160320,2009,139813,,210,1,0,
238756,2009,149495,28345,,,0,1
89479,2009,79047,28516,,,0,1
276613,2009,57028,16255,,,0,1
233422,2009,8333,25285,,,0,1
59276,2009,57661,29800,,,0,1
116761,2009,7622,,1065,1,0,
124664,2010,79473,,1175,1,0,
192968,2010,133213,17031,,,0,1
75501,2010,78907,22558,,,0,1
204753,2010,79531,17464,,,0,1
106851,2010,35156,,985,1,0,
192928,2010,106576,29037,,,0,1
154921,2010,155699,25419,,,0,1
288177,2010,107981,29488,,,0,1
69269,2010,8296,24191,,,0,1
113929,2010,149569,666,,,0,1
218595,2011,144717,24525,,,0,1
138526,2011,79485,,965,1,0,
61189,2011,78775,20474,,,0,1
288912,2011,66884,24301,,,0,1
245743,2011,79641,26915,,,0,1
15738,2011,105934,19765,,,0,1
107527,2011,155883,21566,,,0,1
277370,2011,73731,19755,,,0,1
226822,2011,63186,16382,,,0,1
21810,2011,107721,19133,,,0,1
175257,2012,74230,28937,,,0,1
59419,2012,120059,17369,,,0,1
153426,2012,140346,29645,,,0,1
119880,2012,107742,19669,,,0,1
232223,2012,144934,20922,,,0,1
15979,2012,79535,16875,,,0,1
53023,2012,66651,19246,,,0,1
25503,2012,119833,21919,,,0,1
268429,2012,133717,20743,,,0,1
291017,2013,73654,21739,,,0,1
76965,2013,66375,,442,1,0,
177707,2013,63390,21426,,,0,1
53305,2013,66756,23851,,,0,1
294115,2013,35220,,682,1,0,
74451,2013,66818,17365,,,0,1
210421,2013,149588,22189,,,0,1
45360,2013,107695,28579,,,0,1
220820,2013,70432,18020,,,0,1
127924,2013,66543,21391,,,0,1
68713,2013,106467,27908,,,0,1
29072,2013,63138,18182,,,0,1
41830,2013,73644,21876,,,0,1
262402,2014,140315,19114,,,0,1
217779,2014,107637,24285,,,0,1
257346,2014,6302,20249,,,0,1
270739,2014,57053,22188,,,0,1
38617,2014,78582,16201,815,1,0,1
172950,2014,62549,29465,,,0,1
67526,2014,144919,26123,,,0,1
158394,2014,120109,20664,,,0,1
288425,2014,149643,23717,,,0,1
296179,2015,74268,3253,,,0,1
275953,2015,151332,25812,,,0,1
195401,2015,151624,26271,,,0,1
110206,2015,140188,25639,,,0,1
122153,2015,78719,20144,,,0,1
121135,2015,144411,20127,,,0,1
261257,2015,63043,27672,,,0,1
4903,2015,6465,18566,,,0,1
176991,2016,77953,18162,,,0,1
6334,2016,108887,23024,,,0,1
249376,2016,133164,20171,,,0,1
212968,2016,156126,28068,,,0,1
60315,2016,57205,18790,,,0,1
99712,2016,77968,16396,,,0,1
206202,2016,79203,24617,,,0,1
188765,2016,133440,21280,,,0,1
150339,2016,151086,407,330,1,0,0
254460,2016,62953,26670,,,0,1
89998,2016,143463,27191,,,0,1
219458,2016,143265,16623,,,0,1
917,2016,63266,18179,,,0,1
188745,2017,109159,22921,,,0,1
234566,2017,74014,23623,,,0,1
80029,2017,67007,29641,,,0,1
60287,2017,144655,16818,,,0,1
24330,2017,6308,24957,,,0,1
275551,2017,119895,29503,,,0,1
145457,2018,133590,23570,,,0,1
168244,2018,8201,26260,,,0,1
66994,2018,107485,21675,,,0,1
51014,2018,140363,28279,,,0,1
290716,2018,143786,5942,,,0,1
1206,2018,120324,18591,,,0,1
219978,2018,79457,246,967,1,1,0
289934,2018,7845,19747,,,0,1
52485,2018,73529,,1273,1,0,
178391,2018,79869,20675,,,0,1
7067,2018,79996,18434,,,0,1
271586,2018,120375,19936,,,0,1
250181,2018,35582,21339,,,0,1
255095,2019,108537,,828,1,0,
268243,2019,143410,25250,,,0,1
291618,2019,133117,,773,1,0,
290794,2019,63121,27028,,,0,1
236689,2019,6808,29448,,,0,1
163717,2019,107835,21479,,,0,1
34359,2019,143061,20008,,,0,1
157870,2019,156054,29048,,,0,1
215106,2019,70491,26443,,,0,1
224226,2019,108911,25382,,,0,1
290783,2020,70448,24159,,,0,1
287397,2020,155793,22173,,,0,1
256382,2021,35422,25314,,,0,1
255578,2021,70396,16427,,,0,1
162046,2021,149534,18886,,,0,1
16508,2021,155819,19563,,,0,1
250876,2021,155557,22257,,,0,1
49917,2021,78895,26793,,,0,1
145804,2021,78037,16545,,,0,1
232295,2022,70869,18911,,,0,1
67106,2022,149707,18246,,,0,1
236891,2022,151402,21387,,,0,1
204938,2022,133161,16743,,,0,1
76998,2022,106375,18288,,,0,1
298566,2022,120083,27690,,,0,1
159174,2022,63019,,484,1,0,
209649,2022,149876,22529,,,0,1
90997,2023,108755,18271,,,0,1
117507,2023,149661,21618,,,0,1
187889,2023,151477,25781,,,0,1
194169,2023,142984,,588,1,0,
100004,2023,105922,16673,,,0,1
265209,2023,57293,18264,,,0,1
7216,2023,107749,19899,,,0,1
61322,2023,156045,28357,,,0,1
262466,2023,108557,16249,,,0,1
267677,2023,143340,20804,,,0,1
129018,2023,63594,28758,,,0,1
184830,2023,8299,24198,,,0,1
16838,2023,107872,22718,,,0,1
296521,2023,8624,6323,,,1,0
198782,2023,106197,21710,,,0,1
157913,2023,155694,25800,,,0,1
234434,2023,57334,19370,,,0,1
151638,2024,78153,26818,,,0,1
175836,2024,108571,17963,,,0,1
139492,2024,701,28700,,,0,1
256656,2024,106481,20219,,,0,1
67039,2024,142980,,249,1,0,
151206,2024,151288,18321,,,0,1
66825,2024,35757,29476,,,0,1
76414,2024,156094,22601,,,0,1
237795,2024,66598,25526,,,0,1
53287,2024,139999,19753,,,0,1
276110,2025,57573,29971,,,0,1
35555,2025,119894,27370,,,0,1
54471,2025,63373,23257,,,0,1
204385,2025,63169,26468,,,0,1
114382,2025,120010,27098,,,0,1
16968,2025,70812,27288,,,0,1
261267,2025,70506,17642,,,0,1
31337,2000,78917,22907,,,0,1
249912,2000,151711,21730,,,0,1
70757,2000,77970,19722,,,0,1
294143,2000,6796,28927,,,0,1
202354,2000,149497,24933,,,0,1
203004,2000,63203,17783,,,0,1
33732,2000,133452,26300,,,0,1
269249,2000,6457,30005,,,0,1
125572,2000,149459,19122,,,0,1
298430,2000,,376,918,1,,0
109998,2000,155482,,833,1,0,
53633,2000,143009,29649,,,0,1
201862,2000,63029,,355,1,0,
33114,2000,78726,25430,,,0,1
238215,2000,8478,29164,,,0,1
154434,2001,80132,22317,,,0,1
173218,2001,62841,21190,,,0,1
130043,2001,73661,16905,,,0,1
113198,2001,63515,28117,,,0,1
